initial_alias,converted_alias
NM_001039585,None
NM_022159,None
NM_001350699,None
NM_001366007,None
NM_001366005,None
NM_001297706,None
NM_001297705,None
NM_001330645,None
NM_012302,None
NM_001366009,None
NM_001350698,None
NM_001366006,None
NM_001366002,None
NM_001166295,None
NM_021233,None
NM_014021,None
NM_002731,235780_at
NM_001300916,235780_at
NM_001310156,None
NM_001166294,None
NM_001166417,None
NM_058248,None
NM_001166293,None
NM_207578,235780_at
NM_182948,235780_at
NM_145172,243087_at
NM_032184,None
NM_001134445,None
NM_012137,None
NM_001288563,243087_at
NM_001330655,None
NM_001366783,228577_x_at
NM_001366783,230926_s_at
NM_001366783,231909_x_at
NM_001366783,237420_at
NM_001366782,228577_x_at
NM_001366782,230926_s_at
NM_001366782,231909_x_at
NM_001366782,237420_at
NM_001366784,228577_x_at
NM_001366784,230926_s_at
NM_001366784,231909_x_at
NM_001366784,237420_at
NM_001184765,228577_x_at
NM_001184765,230926_s_at
NM_001184765,231909_x_at
NM_001184765,237420_at
NM_001184766,228577_x_at
NM_001184766,230926_s_at
NM_001184766,231909_x_at
NM_001184766,237420_at
NM_020729,228577_x_at
NM_020729,230926_s_at
NM_020729,231909_x_at
NM_020729,237420_at
NM_001366781,228577_x_at
NM_001366781,230926_s_at
NM_001366781,231909_x_at
NM_001366781,237420_at
NM_203341,None
NM_004261,None
NM_001366779,228577_x_at
NM_001366779,230926_s_at
NM_001366779,231909_x_at
NM_001366779,237420_at
NM_001007022,228577_x_at
NM_001007022,230926_s_at
NM_001007022,231909_x_at
NM_001007022,237420_at
NM_001320709,None
NM_001320708,None
NM_001320707,None
NM_001514,None
NM_006256,None
NM_001134486,229625_at
NM_001134486,238581_at
NM_018103,None
NM_032270,223533_at
NM_032270,228314_at
NM_052942,229625_at
NM_052942,238581_at
NM_001134479,None
NM_016620,222580_at
NM_032186,222580_at
NM_201269,222580_at
NM_001242806,None
NM_001242810,None
NM_001242805,None
NM_001726,None
NM_001195684,226625_at
NM_001195684,240188_at
NM_003243,226625_at
NM_003243,240188_at
NM_001242808,None
NM_183242,None
NM_001195683,226625_at
NM_001195683,240188_at
NM_001242807,None
NM_001017975,241469_at
NM_207189,None
NM_005665,None
NM_001252273,None
NM_001252269,None
NM_001252270,None
NM_001350197,None
NM_206886,232362_at
NM_206886,236665_at
NM_001306076,232362_at
NM_001306076,236665_at
NM_001350198,None
NM_001006605,None
NM_001308248,None
NM_001261408,None
NM_003567,None
NM_017737,None
NM_001328665,None
NM_000350,None
NM_001261410,None
NM_001164473,None
NM_001261409,None
NM_001328664,None
NM_001024948,None
NM_001199691,None
NM_001305242,None
NM_144988,None
NM_152487,234980_at
NM_152487,237515_at
NM_001199679,234980_at
NM_001199679,237515_at
NM_002858,None
NM_001300988,236962_at
NM_001300990,236962_at
NM_001300989,236962_at
NM_001300987,236962_at
NM_001300986,236962_at
NM_001300985,236962_at
NM_021190,236962_at
NM_001160301,None
NM_001364903,None
NM_001010861,231397_at
NM_001010861,242825_at
NM_152238,None
NM_001037317,231397_at
NM_001037317,242825_at
NM_015976,None
NM_033312,None
NM_000644,None
NM_033313,None
NM_003729,238087_at
NM_001361041,243252_at
NM_001271685,226894_at
NM_001271685,238881_at
NM_001319212,None
NM_001319211,None
NM_001319210,None
NM_000642,None
NM_001130841,238087_at
NM_012243,226894_at
NM_012243,238881_at
NM_001271684,226894_at
NM_001271684,238881_at
NM_000643,None
NM_001013660,243252_at
NM_000028,None
NM_019083,232489_at
NM_003672,None
NM_000646,None
NM_001144884,226217_at
NM_001144884,226601_at
NM_001144884,239596_at
NM_133496,226217_at
NM_133496,226601_at
NM_133496,239596_at
NM_058170,None
NM_001288821,None
NM_001288823,None
NM_080630,229271_x_at
NM_001190709,229271_x_at
NM_001854,229271_x_at
NM_080629,229271_x_at
NM_017619,226975_at
NM_017619,226999_at
NM_017619,228023_x_at
NM_017619,229903_x_at
NM_001330665,233966_at
NM_001330665,236088_at
NM_001330665,238133_at
NM_001372171,233966_at
NM_001372171,236088_at
NM_001372171,238133_at
NM_006113,224221_s_at
NM_001113226,233966_at
NM_001113226,236088_at
NM_001113226,238133_at
NM_001113228,233966_at
NM_001113228,236088_at
NM_001113228,238133_at
NM_001372170,233966_at
NM_001372170,236088_at
NM_001372170,238133_at
NM_001079874,224221_s_at
NM_001372166,233966_at
NM_001372166,236088_at
NM_001372166,238133_at
NM_014917,233966_at
NM_014917,236088_at
NM_014917,238133_at
NM_001312688,233966_at
NM_001312688,236088_at
NM_001312688,238133_at
NM_001372169,233966_at
NM_001372169,236088_at
NM_001372169,238133_at
NM_001372168,233966_at
NM_001372168,236088_at
NM_001372168,238133_at
NM_001372167,233966_at
NM_001372167,236088_at
NM_001372167,238133_at
NM_213651,None
NM_013296,230002_at
NM_013296,230610_at
NM_013296,233058_at
NM_001321039,230002_at
NM_001321039,230610_at
NM_001321039,233058_at
NM_144584,225841_at
NM_013386,None
NM_001321038,230002_at
NM_001321038,230610_at
NM_001321038,233058_at
NM_007269,None
NM_001102592,225841_at
NM_001267048,226248_s_at
NM_001267048,243349_at
NM_020775,226248_s_at
NM_020775,243349_at
NM_002959,224818_at
NM_006496,None
NM_001284352,226248_s_at
NM_001284352,243349_at
NM_001205228,224818_at
NM_001039574,228436_at
NM_001039574,235467_s_at
NM_004978,228436_at
NM_004978,235467_s_at
NM_001320638,242946_at
NM_000560,242946_at
NM_001040033,242946_at
NM_001204269,239118_at
NM_004980,None
NM_001302680,223660_at
NM_001010935,228548_at
NM_001370217,228548_at
NM_002884,228548_at
NM_172198,None
NM_001081976,223660_at
NM_001370216,228548_at
NM_001291896,228548_at
NM_138729,230079_at
NM_138729,233141_s_at
NM_138727,230079_at
NM_138727,233141_s_at
NM_018704,226000_at
NM_018704,231822_at
NM_018704,239525_at
NM_001312686,238653_at
NM_001312686,242164_s_at
NM_001312686,242165_at
NM_182759,None
NM_138728,230079_at
NM_138728,233141_s_at
NM_001308264,230079_at
NM_001308264,233141_s_at
NM_014813,238653_at
NM_014813,242164_s_at
NM_014813,242165_at
NM_017744,230079_at
NM_017744,233141_s_at
NM_001004440,None
NM_018364,222788_s_at
NM_018364,222789_at
NM_018364,222790_s_at
NM_018364,222791_at
NM_152900,224307_x_at
NM_152900,226770_at
NM_152900,230409_at
NM_001142782,224307_x_at
NM_001142782,226770_at
NM_001142782,230409_at
NM_001253853,231714_s_at
NM_001253853,231962_at
NM_006594,231714_s_at
NM_006594,231962_at
NM_001308312,231714_s_at
NM_001308312,231962_at
NM_001253852,231714_s_at
NM_001253852,231962_at
NM_033020,None
NM_015906,None
NM_003176,None
NM_005725,227233_at
NM_005725,227236_at
NM_001172626,None
NM_000036,None
NM_001282542,None
NM_001308315,227233_at
NM_001308315,227236_at
NM_001308316,227233_at
NM_001308316,227236_at
NM_001282541,None
NM_001232,None
NM_152367,None
NM_018420,228497_at
NM_020440,224937_at
NM_020440,224950_at
NM_024626,None
NM_001779,None
NM_001144822,None
NM_001253850,None
NM_001007237,None
NM_001542,None
NM_001253849,None
NM_206996,233516_s_at
NM_006784,None
NM_032044,223447_at
NM_032044,238984_at
NM_001159352,223447_at
NM_001159352,238984_at
NM_001037501,226740_x_at
NM_001037501,229447_x_at
NM_001037501,242610_x_at
NM_001037501,243484_x_at
NM_024408,227067_x_at
NM_024408,233951_at
NM_001200001,227067_x_at
NM_001200001,233951_at
NM_001329984,228628_at
NM_001329984,232095_at
NM_001271872,228628_at
NM_001271872,232095_at
NM_001170755,226740_x_at
NM_001170755,229447_x_at
NM_173638,226740_x_at
NM_173638,229447_x_at
NM_001345942,None
NM_001346068,None
NM_001346071,225834_at
NM_001097613,223531_x_at
NM_001097613,225463_x_at
NM_001366280,228628_at
NM_001366280,232095_at
NM_001368324,228628_at
NM_001368324,232095_at
NM_207418,225834_at
NM_001330684,228628_at
NM_001330684,232095_at
NM_001278267,226740_x_at
NM_001278267,229447_x_at
NM_001271870,228628_at
NM_001271870,232095_at
NM_001097612,223531_x_at
NM_001097612,225463_x_at
NM_001280799,231118_at
NM_144698,231118_at
NM_001144830,240422_at
NM_004326,None
NM_001144829,240422_at
NM_001461,240422_at
NM_001348451,238070_at
NM_001350181,223531_x_at
NM_001350181,225463_x_at
NM_001350182,223531_x_at
NM_001350182,225463_x_at
NM_001350183,223531_x_at
NM_001350183,225463_x_at
NM_001350184,223531_x_at
NM_001350184,225463_x_at
NM_016334,223531_x_at
NM_016334,225463_x_at
NM_001364007,227067_x_at
NM_001364007,237917_at
NM_183372,226740_x_at
NM_183372,229447_x_at
NM_183372,242610_x_at
NM_183372,243484_x_at
NM_001350180,223531_x_at
NM_001350180,225463_x_at
NM_001364008,227067_x_at
NM_001364008,237917_at
NM_001101663,226740_x_at
NM_001101663,229447_x_at
NM_001101663,242610_x_at
NM_001101663,243484_x_at
NM_001351365,226740_x_at
NM_001351365,229447_x_at
NM_001364013,227067_x_at
NM_001364013,237917_at
NM_001364012,227067_x_at
NM_001364012,237917_at
NM_001350520,232509_at
NM_004079,232617_at
NM_001297673,226527_at
NM_001297673,235415_at
NM_001286035,230619_at
NM_001350224,230619_at
NM_001297674,226527_at
NM_001297674,235415_at
NM_004698,None
NM_001350226,230619_at
NM_001199739,232617_at
NM_001286036,230619_at
NM_001668,230619_at
NM_007259,None
NM_001350529,None
NM_001197325,230619_at
NM_001350225,230619_at
NM_001279353,None
NM_015203,226527_at
NM_015203,235415_at
NM_001279354,None
NM_178427,230619_at
NM_001083963,223530_at
NM_001330692,None
NM_020770,223232_s_at
NM_020770,223233_s_at
NM_002810,None
NM_006862,223530_at
NM_001083965,223530_at
NM_001083964,223530_at
NM_030918,None
NM_001330723,None
NM_002016,None
NM_178428,None
NM_020699,225393_at
NM_020699,238076_at
NM_023015,None
NM_001324475,None
NM_001261466,None
NM_002249,231103_at
NM_002249,244040_at
NM_001261465,None
NM_003815,None
NM_001365837,231103_at
NM_001365837,244040_at
NM_001365838,231103_at
NM_001365838,244040_at
NM_006556,None
NM_207197,None
NM_001323011,None
NM_001348696,None
NM_001323012,None
NM_001204087,231103_at
NM_001204087,244040_at
NM_001098475,231371_at
NM_182499,231371_at
NM_170782,231103_at
NM_170782,244040_at
NM_001261464,None
NM_207191,None
NM_207195,None
NM_207196,None
NM_207194,None
NM_018489,222667_s_at
NM_018489,226447_at
NM_001282860,223555_at
NM_001282856,223555_at
NM_001282625,244225_x_at
NM_001162384,235595_at
NM_001282858,223555_at
NM_001135821,None
NM_002004,None
NM_001350110,235595_at
NM_033657,232516_x_at
NM_001242825,None
NM_001350112,235595_at
NM_001350111,235595_at
NM_001366177,222667_s_at
NM_001366177,226447_at
NM_004632,232516_x_at
NM_001242824,None
NM_001135822,None
NM_004723,235595_at
NM_001162383,235595_at
NM_001199851,232516_x_at
NM_001199849,232516_x_at
NM_001199850,232516_x_at
NM_001282861,223555_at
NM_032292,223555_at
NM_014784,None
NM_005920,225641_at
NM_198236,None
NM_031281,224404_s_at
NM_031281,224405_at
NM_031281,224406_s_at
NM_031281,231647_s_at
NM_052938,235982_at
NM_052938,243968_x_at
NM_001286349,225303_at
NM_001286349,232467_at
NM_001159398,235982_at
NM_001159398,243968_x_at
NM_018240,225303_at
NM_018240,232467_at
NM_001195388,224404_s_at
NM_001195388,224405_at
NM_001195388,224406_s_at
NM_001195388,231647_s_at
NM_001159397,235982_at
NM_001159397,243968_x_at
NM_001320333,231093_at
NM_052939,231093_at
NM_144699,None
NM_002241,228581_at
NM_004371,None
NM_001098398,None
NM_001035512,238056_at
NM_001256030,237759_at
NM_001184882,230391_at
NM_001184882,244352_at
NM_001184881,230391_at
NM_001184881,244352_at
NM_003001,238056_at
NM_001330742,230391_at
NM_001330742,244352_at
NM_001184879,230391_at
NM_001184879,244352_at
NM_030916,223540_at
NM_003874,230391_at
NM_003874,244352_at
NM_001278172,238056_at
NM_001261457,231124_x_at
NM_001261456,231124_x_at
NM_001778,237759_at
NM_004106,None
NM_002348,231124_x_at
NM_001035511,238056_at
NM_001035513,238056_at
NM_007348,226941_at
NM_007348,231927_at
NM_007348,239825_at
NM_014697,None
NM_001164757,None
NM_015441,None
NM_001297713,None
NM_001347700,None
NM_053282,None
NM_001304512,None
NM_001354982,225442_at
NM_001354982,227561_at
NM_001354982,235631_at
NM_001354982,244075_at
NM_016371,224058_s_at
NM_001304513,None
NM_001254748,None
NM_001254749,None
NM_003617,None
NM_001014796,225442_at
NM_001014796,227561_at
NM_001014796,235631_at
NM_001014796,244075_at
NM_001354983,225442_at
NM_001354983,227561_at
NM_001354983,235631_at
NM_001354983,244075_at
NM_006182,225442_at
NM_006182,227561_at
NM_006182,235631_at
NM_006182,244075_at
NM_001195303,None
NM_001256571,None
NM_001256570,None
NM_001174069,None
NM_006917,None
NM_177398,None
NM_001320302,None
NM_001365849,227254_at
NM_001365849,229753_at
NM_001365849,244006_at
NM_002697,227254_at
NM_002697,229753_at
NM_002697,244006_at
NM_001322924,225763_at
NM_001322924,229670_at
NM_001322924,239328_at
NM_001322923,225763_at
NM_001322923,229670_at
NM_001322923,239328_at
NM_001198783,227254_at
NM_001198783,229753_at
NM_001198783,244006_at
NM_052862,225763_at
NM_052862,229670_at
NM_052862,239328_at
NM_001080426,232252_at
NM_001198786,227254_at
NM_001198786,229753_at
NM_001198786,244006_at
NM_000734,234462_at
NM_001286378,229475_at
NM_001365848,227254_at
NM_001365848,229753_at
NM_001365848,244006_at
NM_001314014,222564_at
NM_001314014,239392_s_at
NM_017542,222564_at
NM_017542,239392_s_at
NM_198053,234462_at
NM_005149,None
NM_001349774,232349_x_at
NM_001349774,242717_at
NM_001349778,232349_x_at
NM_001349778,242717_at
NM_001198957,232349_x_at
NM_001198957,242717_at
NM_001349775,232349_x_at
NM_001349775,242717_at
NM_001349776,232349_x_at
NM_001349776,242717_at
NM_001349777,232349_x_at
NM_001349777,242717_at
NM_001349779,232349_x_at
NM_001349779,242717_at
NM_001349780,232349_x_at
NM_001349780,242717_at
NM_018442,232349_x_at
NM_018442,242717_at
NM_001349773,232349_x_at
NM_001349773,242717_at
NM_001167749,None
NM_001198956,232349_x_at
NM_001198956,242717_at
NM_001297772,None
NM_001017977,232349_x_at
NM_001017977,242717_at
NM_018417,None
NM_197972,227556_at
NM_001319667,None
NM_013330,227556_at
NM_006996,None
NM_003005,None
NM_001204514,None
NM_014970,None
NM_001204517,None
NM_001204516,None
NM_015172,None
NM_003762,None
NM_001185127,None
NM_001163629,None
NM_001300852,225893_at
NM_001300852,228996_at
NM_001127181,232065_x_at
NM_033319,232065_x_at
NM_001300850,225893_at
NM_001300850,228996_at
NM_172071,225893_at
NM_172071,228996_at
NM_001300851,225893_at
NM_001300851,228996_at
NM_178527,None
NM_001171182,232065_x_at
NM_001366447,232702_at
NM_001366449,232702_at
NM_001366448,232702_at
NM_001366450,232702_at
NM_001243765,232702_at
NM_001330989,232702_at
NM_001243764,232702_at
NM_001366457,232702_at
NM_001366456,232702_at
NM_001366455,None
NM_001366454,232702_at
NM_001366453,None
NM_001366452,232702_at
NM_014857,232702_at
NM_001366446,232702_at
NM_001366451,232702_at
NM_001366445,232702_at
NM_001328635,None
NM_003285,None
NM_020318,228237_at
NM_001364856,None
NM_001286164,None
NM_021936,228237_at
NM_004319,None
NM_207108,None
NM_001356505,228150_at
NM_001356505,239618_at
NM_001356506,228150_at
NM_001356506,239618_at
NM_001170722,223938_at
NM_007314,226893_at
NM_007314,231907_at
NM_001170723,223938_at
NM_032126,223938_at
NM_001136001,226893_at
NM_001136001,231907_at
NM_152663,227224_at
NM_152663,227533_at
NM_152663,232112_at
NM_152663,242458_at
NM_004841,222810_s_at
NM_004841,227036_at
NM_004841,234343_s_at
NM_001286247,227224_at
NM_001286247,227533_at
NM_001286247,232112_at
NM_001286247,242458_at
NM_014864,None
NM_001170724,223938_at
NM_001168236,226893_at
NM_001168236,231907_at
NM_001168238,226893_at
NM_001168238,231907_at
NM_001168237,226893_at
NM_001168237,231907_at
NM_001324311,None
NM_001324310,None
NM_001297575,None
NM_144696,None
NM_014625,None
NM_014810,None
NM_001328662,222581_at
NM_001328662,226615_at
NM_005819,None
NM_004736,222581_at
NM_004736,226615_at
NM_001286210,None
NM_001135669,222581_at
NM_001135669,226615_at
NM_000721,236013_at
NM_000721,238747_at
NM_000721,242410_s_at
NM_001205293,236013_at
NM_001205293,238747_at
NM_001205293,242410_s_at
NM_001205294,236013_at
NM_001205294,238747_at
NM_001205294,242410_s_at
NM_001009992,None
NM_018891,None
NM_015039,None
NM_002293,None
NM_021133,229285_at
NM_001357,None
NM_005562,None
NM_001303420,237382_at
NM_015149,None
NM_001270439,237387_at
NM_001303421,237382_at
NM_001297671,None
NM_005717,237387_at
NM_001297672,None
NM_001297669,None
NM_001297670,None
NM_015101,237382_at
NM_001105518,223548_at
NM_007212,None
NM_052966,None
NM_017673,223548_at
NM_017847,222720_x_at
NM_001164245,222720_x_at
NM_001164246,222720_x_at
NM_031935,235944_at
NM_024420,None
NM_001311193,None
NM_001317188,None
NM_199051,None
NM_001042369,None
NM_001173524,None
NM_024529,229828_at
NM_024529,235196_at
NM_001173525,None
NM_004600,None
NM_001042370,None
NM_001331020,None
NM_198503,244455_at
NM_000186,None
NM_001287819,244455_at
NM_030787,None
NM_001287820,244455_at
NM_001257966,244403_at
NM_001257965,244403_at
NM_001193640,244403_at
NM_001300858,228032_s_at
NM_001300858,238787_at
NM_001195215,228032_s_at
NM_001195215,238787_at
NM_144977,228032_s_at
NM_144977,238787_at
NM_001370213,None
NM_201253,244403_at
NM_001014434,None
NM_020204,None
NM_080921,239467_at
NM_002838,239467_at
NM_001276464,None
NM_003822,None
NM_205860,None
NM_203459,None
NM_001367841,229275_at
NM_001297708,None
NM_000069,None
NM_001297707,None
NM_001281294,222619_at
NM_001281294,228785_at
NM_001281293,222619_at
NM_001281293,228785_at
NM_012482,222619_at
NM_012482,228785_at
NM_001164586,229275_at
NM_018085,226674_at
NM_018085,242561_at
NM_018085,244703_x_at
NM_021636,227819_at
NM_020443,224770_s_at
NM_020443,224771_at
NM_020443,224772_at
NM_020443,224773_at
NM_020443,224774_s_at
NM_020443,227584_at
NM_020443,233870_at
NM_020443,242986_at
NM_001314042,235285_at
NM_000674,None
NM_001304332,None
NM_032103,None
NM_177402,None
NM_001304331,None
NM_001365065,None
NM_001365066,None
NM_001136504,None
NM_032104,None
NM_001303051,225068_at
NM_006618,235285_at
NM_001048230,None
NM_021633,225068_at
NM_001303109,225068_at
NM_001347591,235285_at
NM_014935,229245_at
NM_001684,None
NM_001350262,243648_at
NM_001319238,243648_at
NM_001350266,243648_at
NM_001001396,None
NM_001350263,243648_at
NM_001365783,None
NM_001319239,243648_at
NM_001365784,None
NM_001350265,243648_at
NM_001350264,243648_at
NM_198447,229372_at
NM_005686,None
NM_001350261,243648_at
NM_014827,243648_at
NM_001160333,230242_at
NM_001160333,243645_at
NM_001005389,230242_at
NM_001005389,243645_at
NM_001242925,None
NM_001297611,None
NM_001297613,None
NM_001331034,None
NM_015090,230242_at
NM_015090,243645_at
NM_001199052,229927_at
NM_001160331,230242_at
NM_001160331,243645_at
NM_014858,None
NM_001365986,230242_at
NM_001365986,243645_at
NM_001199050,229927_at
NM_001005388,230242_at
NM_001005388,243645_at
NM_001160332,230242_at
NM_001160332,243645_at
NM_001001552,229927_at
NM_001199051,229927_at
NM_001300952,227649_s_at
NM_001300952,232095_at
NM_134325,242271_at
NM_001170637,227649_s_at
NM_001170637,232095_at
NM_015326,227649_s_at
NM_015326,232095_at
NM_052934,242271_at
NM_000574,None
NM_032029,231496_at
NM_001170631,231496_at
NM_153758,237546_at
NM_032960,None
NM_001122979,231496_at
NM_001017366,241200_x_at
NM_001114752,None
NM_013371,237546_at
NM_000716,241200_x_at
NM_001877,None
NM_001300903,None
NM_001300904,None
NM_001017365,241200_x_at
NM_004759,None
NM_001017367,241200_x_at
